item_id,pedido_id,sku,quantidade,preco_unitario,subtotal
IT00000517,PED00000214,SKU003,3,3.67,11.01
IT00000518,PED00000214,SKU009,1,20.84,20.84
IT00000519,PED00000215,SKU006,1,9.96,9.96
IT00000520,PED00000215,SKU001,3,6.81,20.43
IT00000521,PED00000216,SKU003,6,3.96,23.78
IT00000522,PED00000216,SKU003,1,3.89,3.89
IT00000523,PED00000217,SKU015,6,6.79,40.73
IT00000524,PED00000217,SKU002,3,4.37,13.1
IT00000525,PED00000217,SKU003,3,3.65,10.96
IT00000526,PED00000218,SKU004,3,8.11,24.33
IT00000527,PED00000218,SKU004,1,7.93,7.93
IT00000528,PED00000218,SKU008,3,19.76,59.29
IT00000529,PED00000219,SKU012,6,11.74,70.47
IT00000530,PED00000219,SKU006,1,9.75,9.75
IT00000531,PED00000220,SKU013,3,11.33,34.0
IT00000532,PED00000220,SKU012,6,11.47,68.83
IT00000533,PED00000221,SKU002,1,4.26,4.26
IT00000534,PED00000221,SKU005,2,8.55,17.09
IT00000535,PED00000221,SKU012,2,12.39,24.79
IT00000536,PED00000222,SKU004,1,7.51,7.51
IT00000537,PED00000222,SKU005,1,8.62,8.62
IT00000538,PED00000222,SKU011,2,16.75,33.51
IT00000539,PED00000223,SKU012,2,11.88,23.75
IT00000540,PED00000224,SKU014,1,7.56,7.56
IT00000541,PED00000224,SKU003,1,3.94,3.94
IT00000542,PED00000224,SKU003,2,3.63,7.26
IT00000543,PED00000225,SKU013,3,11.19,33.57
IT00000544,PED00000225,SKU010,3,14.97,44.9
IT00000545,PED00000226,SKU010,2,14.37,28.74
IT00000546,PED00000227,SKU004,3,7.95,23.84
IT00000547,PED00000227,SKU012,6,11.93,71.58
IT00000548,PED00000228,SKU006,1,9.76,9.76
IT00000549,PED00000229,SKU014,3,7.64,22.92
IT00000550,PED00000229,SKU005,1,8.19,8.19
IT00000551,PED00000230,SKU001,3,6.51,19.53
IT00000552,PED00000231,SKU010,1,15.5,15.5
IT00000553,PED00000232,SKU013,3,10.62,31.86
IT00000554,PED00000232,SKU010,1,15.38,15.38
IT00000555,PED00000232,SKU013,1,10.59,10.59
IT00000556,PED00000232,SKU004,12,7.64,91.69
IT00000557,PED00000233,SKU003,2,3.97,7.95
IT00000558,PED00000233,SKU003,6,3.98,23.9
IT00000559,PED00000233,SKU007,1,12.55,12.55
IT00000560,PED00000234,SKU001,1,6.5,6.5
IT00000561,PED00000234,SKU007,1,13.03,13.03
IT00000562,PED00000234,SKU005,3,8.79,26.37
IT00000563,PED00000235,SKU001,12,6.49,77.93
IT00000564,PED00000235,SKU002,2,4.21,8.42
IT00000565,PED00000236,SKU015,12,6.6,79.2
IT00000566,PED00000236,SKU004,1,7.98,7.98
IT00000567,PED00000236,SKU007,1,13.34,13.34
IT00000568,PED00000237,SKU008,2,18.23,36.47
IT00000569,PED00000237,SKU008,1,18.43,18.43
IT00000570,PED00000237,SKU008,1,19.74,19.74
IT00000571,PED00000237,SKU001,1,6.21,6.21
IT00000572,PED00000237,SKU002,2,4.0,8.0
IT00000573,PED00000238,SKU013,2,10.86,21.73
IT00000574,PED00000238,SKU005,3,8.49,25.48
IT00000575,PED00000238,SKU005,2,8.76,17.53
IT00000576,PED00000239,SKU001,1,6.54,6.54
IT00000577,PED00000239,SKU014,3,7.79,23.37
IT00000578,PED00000240,SKU010,2,14.99,29.99
IT00000579,PED00000240,SKU003,2,3.76,7.52
IT00000580,PED00000240,SKU008,2,18.67,37.34
IT00000581,PED00000241,SKU001,3,6.58,19.74
IT00000582,PED00000241,SKU007,1,12.7,12.7
IT00000583,PED00000241,SKU006,2,9.46,18.92
IT00000584,PED00000242,SKU009,1,19.82,19.82
IT00000585,PED00000243,SKU010,2,15.01,30.02
IT00000586,PED00000243,SKU013,2,11.11,22.22
IT00000587,PED00000244,SKU013,1,11.28,11.28
IT00000588,PED00000244,SKU004,1,7.54,7.54
IT00000589,PED00000244,SKU010,2,14.49,28.98
IT00000590,PED00000245,SKU004,1,7.57,7.57
IT00000591,PED00000245,SKU014,1,7.73,7.73
IT00000592,PED00000246,SKU015,1,7.04,7.04
IT00000593,PED00000246,SKU014,1,7.5,7.5
IT00000594,PED00000247,SKU015,2,6.99,13.97
IT00000595,PED00000247,SKU009,1,19.83,19.83
IT00000596,PED00000247,SKU004,1,8.05,8.05
IT00000597,PED00000247,SKU005,6,8.42,50.54
IT00000598,PED00000248,SKU004,1,7.66,7.66
IT00000599,PED00000248,SKU004,3,7.75,23.25
IT00000600,PED00000249,SKU011,2,16.74,33.48
IT00000601,PED00000249,SKU001,12,6.49,77.89
IT00000602,PED00000249,SKU001,1,6.76,6.76
IT00000603,PED00000249,SKU006,3,10.26,30.79
IT00000604,PED00000250,SKU015,1,7.01,7.01
IT00000605,PED00000250,SKU010,6,15.54,93.26
IT00000606,PED00000250,SKU005,2,8.15,16.3
IT00000607,PED00000251,SKU003,1,3.71,3.71
IT00000608,PED00000252,SKU005,6,8.87,53.23
IT00000609,PED00000252,SKU006,2,9.77,19.54
IT00000610,PED00000252,SKU005,1,8.9,8.9
IT00000611,PED00000253,SKU012,2,12.27,24.54
IT00000612,PED00000253,SKU002,2,4.09,8.18
IT00000613,PED00000253,SKU008,2,19.67,39.35
IT00000614,PED00000254,SKU015,6,7.0,42.0
IT00000615,PED00000254,SKU013,1,11.3,11.3
IT00000616,PED00000254,SKU014,3,7.49,22.48
IT00000617,PED00000255,SKU002,2,4.24,8.49
IT00000618,PED00000255,SKU014,2,7.37,14.74
IT00000619,PED00000256,SKU005,1,8.14,8.14
IT00000620,PED00000256,SKU003,1,3.88,3.88
IT00000621,PED00000257,SKU011,2,16.22,32.43
IT00000622,PED00000257,SKU005,1,8.43,8.43
IT00000623,PED00000258,SKU008,1,19.28,19.28
IT00000624,PED00000258,SKU003,1,3.84,3.84
IT00000625,PED00000258,SKU010,1,14.29,14.29
IT00000626,PED00000258,SKU006,1,9.97,9.97
IT00000627,PED00000259,SKU014,6,7.32,43.95
IT00000628,PED00000260,SKU007,3,12.29,36.88
IT00000629,PED00000260,SKU005,1,8.46,8.46
IT00000630,PED00000261,SKU011,1,16.31,16.31
IT00000631,PED00000261,SKU007,3,12.59,37.76
IT00000632,PED00000261,SKU002,2,4.01,8.02
IT00000633,PED00000262,SKU006,1,10.29,10.29
IT00000634,PED00000262,SKU001,2,6.34,12.69
IT00000635,PED00000263,SKU001,12,6.5,77.99
IT00000636,PED00000264,SKU007,6,12.66,75.97
IT00000637,PED00000264,SKU008,3,18.24,54.72
IT00000638,PED00000265,SKU008,1,19.29,19.29
IT00000639,PED00000266,SKU003,1,3.65,3.65
IT00000640,PED00000266,SKU014,1,7.75,7.75
IT00000641,PED00000266,SKU012,2,11.63,23.26
IT00000642,PED00000267,SKU011,1,16.22,16.22
IT00000643,PED00000267,SKU005,3,8.65,25.96
IT00000644,PED00000267,SKU007,2,13.45,26.91
IT00000645,PED00000268,SKU011,1,17.28,17.28
IT00000646,PED00000268,SKU011,3,16.42,49.27
IT00000647,PED00000269,SKU002,2,4.24,8.49
IT00000648,PED00000270,SKU011,3,16.75,50.26
IT00000649,PED00000270,SKU002,1,4.33,4.33
IT00000650,PED00000271,SKU015,2,6.74,13.48
IT00000651,PED00000271,SKU010,2,15.28,30.56
IT00000652,PED00000272,SKU012,1,11.89,11.89
IT00000653,PED00000272,SKU011,3,15.81,47.44
IT00000654,PED00000272,SKU008,2,19.67,39.34
IT00000655,PED00000273,SKU015,1,6.63,6.63
IT00000656,PED00000273,SKU007,2,12.85,25.71
IT00000657,PED00000273,SKU012,2,11.61,23.21
IT00000658,PED00000274,SKU001,1,6.74,6.74
IT00000659,PED00000274,SKU005,1,8.69,8.69
IT00000660,PED00000274,SKU013,3,11.03,33.1
IT00000661,PED00000274,SKU005,1,8.86,8.86
IT00000662,PED00000275,SKU001,1,6.49,6.49
IT00000663,PED00000275,SKU012,2,12.09,24.18
IT00000664,PED00000276,SKU003,1,3.65,3.65
IT00000665,PED00000277,SKU013,2,10.45,20.9
IT00000666,PED00000277,SKU013,2,10.87,21.74
IT00000667,PED00000277,SKU001,1,6.76,6.76
IT00000668,PED00000278,SKU007,1,12.27,12.27
IT00000669,PED00000278,SKU011,6,16.39,98.32
IT00000670,PED00000278,SKU007,6,13.21,79.23
IT00000671,PED00000278,SKU010,3,15.64,46.93
IT00000672,PED00000279,SKU002,1,4.26,4.26
IT00000673,PED00000279,SKU015,2,6.9,13.79
IT00000674,PED00000280,SKU009,1,20.71,20.71
IT00000675,PED00000280,SKU006,6,10.25,61.5
IT00000676,PED00000281,SKU006,3,10.2,30.59
IT00000677,PED00000281,SKU014,1,7.28,7.28
IT00000678,PED00000281,SKU012,3,12.1,36.3
IT00000679,PED00000282,SKU005,1,8.55,8.55
IT00000680,PED00000282,SKU001,2,6.34,12.69
IT00000681,PED00000282,SKU011,1,17.04,17.04
IT00000682,PED00000282,SKU015,2,7.11,14.22
IT00000683,PED00000282,SKU006,2,10.02,20.03
IT00000684,PED00000283,SKU003,6,3.94,23.65
IT00000685,PED00000283,SKU010,3,15.21,45.62
IT00000686,PED00000284,SKU014,2,7.51,15.01
IT00000687,PED00000284,SKU003,3,3.94,11.82
IT00000688,PED00000284,SKU015,2,7.06,14.12
IT00000689,PED00000284,SKU012,2,11.91,23.81
IT00000690,PED00000285,SKU013,1,11.26,11.26
IT00000691,PED00000285,SKU008,1,18.91,18.91
IT00000692,PED00000286,SKU013,1,11.23,11.23
IT00000693,PED00000286,SKU007,6,13.41,80.48
IT00000694,PED00000287,SKU002,1,4.12,4.12
IT00000695,PED00000287,SKU013,1,10.42,10.42
IT00000696,PED00000287,SKU013,1,11.36,11.36
IT00000697,PED00000287,SKU003,6,3.63,21.79
IT00000698,PED00000288,SKU005,3,8.34,25.02
IT00000699,PED00000288,SKU006,1,9.68,9.68
IT00000700,PED00000288,SKU009,3,19.2,57.59
IT00000701,PED00000289,SKU011,2,16.0,32.0
IT00000702,PED00000289,SKU005,1,8.53,8.53
IT00000703,PED00000289,SKU007,3,13.21,39.63
IT00000704,PED00000289,SKU003,2,3.82,7.63
IT00000705,PED00000290,SKU005,1,8.73,8.73
IT00000706,PED00000290,SKU012,2,11.91,23.81
IT00000707,PED00000291,SKU010,3,14.83,44.49
IT00000708,PED00000291,SKU004,6,8.29,49.72
IT00000709,PED00000292,SKU013,6,10.98,65.88
IT00000710,PED00000292,SKU003,3,3.81,11.42
IT00000711,PED00000293,SKU002,1,4.17,4.17
IT00000712,PED00000293,SKU003,2,3.78,7.56
IT00000713,PED00000293,SKU006,3,9.8,29.41
IT00000714,PED00000293,SKU009,2,19.69,39.38
IT00000715,PED00000294,SKU008,3,18.2,54.6
IT00000716,PED00000294,SKU012,2,11.93,23.87
IT00000717,PED00000295,SKU002,2,4.11,8.22
IT00000718,PED00000295,SKU009,1,19.64,19.64
IT00000719,PED00000296,SKU005,6,8.26,49.55
IT00000720,PED00000296,SKU014,3,7.13,21.38
IT00000721,PED00000296,SKU009,1,20.64,20.64
IT00000722,PED00000296,SKU007,2,12.65,25.31
IT00000723,PED00000297,SKU008,3,19.22,57.65
IT00000724,PED00000297,SKU003,6,3.73,22.4
IT00000725,PED00000298,SKU012,1,11.41,11.41
IT00000726,PED00000298,SKU003,3,3.83,11.48
IT00000727,PED00000298,SKU013,3,10.69,32.07
IT00000728,PED00000298,SKU011,1,16.6,16.6
IT00000729,PED00000299,SKU002,3,4.21,12.64
IT00000730,PED00000299,SKU001,1,6.31,6.31
IT00000731,PED00000299,SKU014,3,7.79,23.37
IT00000732,PED00000299,SKU008,1,18.96,18.96
IT00000733,PED00000300,SKU005,1,8.91,8.91
IT00000734,PED00000300,SKU009,1,19.19,19.19
IT00000735,PED00000301,SKU005,2,8.35,16.69
IT00000736,PED00000301,SKU007,6,12.59,75.53
IT00000737,PED00000301,SKU014,6,7.16,42.98
IT00000738,PED00000302,SKU007,1,12.29,12.29
IT00000739,PED00000302,SKU011,1,17.14,17.14
IT00000740,PED00000303,SKU002,6,4.2,25.2
IT00000741,PED00000303,SKU013,12,10.76,129.14
IT00000742,PED00000304,SKU010,1,15.6,15.6
IT00000743,PED00000304,SKU001,1,6.77,6.77
IT00000744,PED00000304,SKU005,2,8.79,17.58
IT00000745,PED00000304,SKU007,12,13.34,160.1
IT00000746,PED00000304,SKU004,2,7.91,15.82
IT00000747,PED00000305,SKU005,6,8.25,49.53
IT00000748,PED00000305,SKU009,12,19.54,234.46
IT00000749,PED00000305,SKU011,6,16.72,100.34
IT00000750,PED00000306,SKU015,3,7.0,21.0
IT00000751,PED00000306,SKU001,3,6.18,18.53
IT00000752,PED00000307,SKU009,1,20.56,20.56
IT00000753,PED00000307,SKU011,2,15.88,31.76
IT00000754,PED00000307,SKU014,2,7.58,15.15
IT00000755,PED00000308,SKU005,3,8.68,26.03
IT00000756,PED00000309,SKU010,1,14.45,14.45
IT00000757,PED00000309,SKU014,3,7.21,21.62
IT00000758,PED00000309,SKU005,2,8.49,16.99
IT00000759,PED00000310,SKU014,1,7.52,7.52
IT00000760,PED00000310,SKU013,1,11.28,11.28
IT00000761,PED00000310,SKU001,12,6.63,79.51
IT00000762,PED00000310,SKU009,3,20.26,60.78
IT00000763,PED00000311,SKU008,2,18.93,37.87
IT00000764,PED00000311,SKU001,6,6.32,37.93
IT00000765,PED00000311,SKU005,6,8.53,51.17
IT00000766,PED00000312,SKU002,6,4.07,24.44
IT00000767,PED00000312,SKU006,1,10.02,10.02
IT00000768,PED00000312,SKU002,1,4.17,4.17
IT00000769,PED00000313,SKU009,3,20.78,62.35
IT00000770,PED00000313,SKU013,2,10.83,21.67
IT00000771,PED00000313,SKU002,3,4.23,12.7
IT00000772,PED00000313,SKU002,12,4.38,52.5
IT00000773,PED00000314,SKU011,1,15.76,15.76
IT00000774,PED00000315,SKU013,2,11.03,22.06
IT00000775,PED00000315,SKU002,1,4.38,4.38
IT00000776,PED00000316,SKU004,6,7.6,45.63
IT00000777,PED00000316,SKU009,1,19.74,19.74
IT00000778,PED00000316,SKU012,3,11.53,34.58
IT00000779,PED00000317,SKU009,3,19.2,57.6
IT00000780,PED00000317,SKU005,3,8.32,24.97
IT00000781,PED00000317,SKU001,2,6.6,13.2
IT00000782,PED00000318,SKU006,1,9.88,9.88
IT00000783,PED00000318,SKU012,12,12.02,144.22
IT00000784,PED00000318,SKU006,6,9.97,59.79
IT00000785,PED00000319,SKU008,1,17.96,17.96
IT00000786,PED00000319,SKU004,3,7.87,23.62
IT00000787,PED00000319,SKU004,1,8.09,8.09
IT00000788,PED00000319,SKU014,1,7.68,7.68
IT00000789,PED00000320,SKU008,1,19.06,0.0
IT00000790,PED00000321,SKU014,2,7.26,14.52
IT00000791,PED00000322,SKU015,1,6.87,6.87
IT00000792,PED00000323,SKU015,1,6.69,6.69
IT00000793,PED00000324,SKU005,3,8.35,25.06
IT00000794,PED00000324,SKU001,3,6.36,19.07
IT00000795,PED00000324,SKU003,6,3.98,23.87
IT00000796,PED00000324,SKU015,2,7.06,14.11
IT00000797,PED00000325,SKU009,2,19.55,39.09
IT00000798,PED00000325,SKU006,2,9.88,19.77
IT00000799,PED00000326,SKU014,1,7.29,7.29
IT00000800,PED00000326,SKU007,6,12.99,77.95
IT00000801,PED00000327,SKU008,2,18.59,37.18
IT00000802,PED00000327,SKU008,2,18.73,37.46
IT00000803,PED00000327,SKU013,2,10.65,21.31
IT00000804,PED00000328,SKU013,1,10.6,10.6
IT00000805,PED00000328,SKU002,1,4.01,4.01
IT00000806,PED00000328,SKU004,1,8.04,8.04
IT00000807,PED00000329,SKU015,1,7.09,7.09
IT00000808,PED00000329,SKU005,6,8.74,52.44
IT00000809,PED00000329,SKU007,6,13.32,79.89
IT00000810,PED00000330,SKU008,1,19.06,19.06
IT00000811,PED00000330,SKU009,3,20.34,61.03
IT00000812,PED00000330,SKU008,1,18.12,18.12
IT00000813,PED00000331,SKU014,1,7.83,7.83
IT00000814,PED00000332,SKU009,1,20.07,20.07
IT00000815,PED00000332,SKU010,3,15.53,46.59
IT00000816,PED00000332,SKU003,12,3.99,47.85
IT00000817,PED00000333,SKU006,2,9.85,19.7
IT00000818,PED00000333,SKU015,1,6.67,6.67
IT00000819,PED00000334,SKU004,1,7.92,7.92
IT00000820,PED00000334,SKU008,1,18.94,18.94
IT00000821,PED00000335,SKU014,1,7.78,7.78
IT00000822,PED00000335,SKU005,2,8.68,17.36
IT00000823,PED00000335,SKU008,1,19.04,19.04
IT00000824,PED00000335,SKU005,2,8.5,17.0
IT00000825,PED00000335,SKU011,2,16.01,32.02
IT00000826,PED00000336,SKU008,2,19.35,38.7
IT00000827,PED00000336,SKU005,3,8.86,26.57
IT00000828,PED00000337,SKU008,2,19.2,38.4
IT00000829,PED00000337,SKU012,2,11.77,23.55
IT00000830,PED00000337,SKU001,1,6.74,6.74
IT00000831,PED00000338,SKU013,2,11.44,22.88
IT00000832,PED00000338,SKU002,3,4.2,12.61
IT00000833,PED00000339,SKU011,3,16.91,50.74
IT00000834,PED00000340,SKU011,3,16.47,49.42
IT00000835,PED00000341,SKU010,1,14.59,14.59
IT00000836,PED00000341,SKU009,3,19.24,57.72
IT00000837,PED00000341,SKU011,3,16.79,50.38
IT00000838,PED00000341,SKU003,2,3.68,7.36
IT00000839,PED00000342,SKU011,6,16.32,97.92
IT00000840,PED00000342,SKU005,2,8.58,17.17
IT00000841,PED00000342,SKU001,3,6.67,20.02
IT00000842,PED00000343,SKU011,1,17.26,17.26
IT00000843,PED00000344,SKU004,3,8.24,24.73
IT00000844,PED00000344,SKU007,6,12.41,74.47
IT00000845,PED00000344,SKU004,1,7.76,7.76
IT00000846,PED00000345,SKU006,1,10.28,10.28
IT00000847,PED00000345,SKU007,1,13.03,13.03
IT00000848,PED00000345,SKU002,3,4.32,12.97
IT00000849,PED00000346,SKU012,1,11.51,11.51
IT00000850,PED00000346,SKU013,6,10.7,64.21
IT00000851,PED00000346,SKU014,3,7.18,21.53
IT00000852,PED00000346,SKU001,3,6.56,19.67
IT00000853,PED00000346,SKU007,2,13.21,26.42
IT00000854,PED00000347,SKU013,1,10.44,10.44
IT00000855,PED00000347,SKU003,2,3.72,7.45
IT00000856,PED00000347,SKU003,2,3.85,7.71
IT00000857,PED00000348,SKU009,3,19.73,59.19
IT00000858,PED00000348,SKU014,1,7.14,7.14
IT00000859,PED00000348,SKU014,3,7.38,22.15
IT00000860,PED00000349,SKU006,1,10.03,10.03
IT00000861,PED00000349,SKU002,6,4.02,24.12
IT00000862,PED00000350,SKU004,2,7.84,15.68
IT00000863,PED00000350,SKU008,1,19.32,19.32
IT00000864,PED00000350,SKU004,2,7.98,15.97
IT00000865,PED00000350,SKU005,1,8.46,8.46
IT00000866,PED00000351,SKU010,3,15.29,45.86
IT00000867,PED00000351,SKU014,12,7.49,89.84
IT00000868,PED00000352,SKU005,2,8.39,16.79
IT00000869,PED00000352,SKU010,2,14.65,29.3
IT00000870,PED00000353,SKU015,2,6.83,13.65
IT00000871,PED00000353,SKU012,2,11.89,23.78
IT00000872,PED00000354,SKU005,3,8.71,26.14
IT00000873,PED00000354,SKU006,2,9.89,19.78
IT00000874,PED00000354,SKU012,2,11.37,22.75
IT00000875,PED00000355,SKU011,3,16.11,48.32
IT00000876,PED00000356,SKU011,3,16.31,48.93
IT00000877,PED00000356,SKU012,2,12.38,24.75
IT00000878,PED00000356,SKU009,6,20.65,123.89
IT00000879,PED00000357,SKU013,6,11.15,66.89
IT00000880,PED00000357,SKU002,1,4.23,4.23
IT00000881,PED00000357,SKU013,1,10.51,10.51
IT00000882,PED00000358,SKU007,2,13.1,26.2
IT00000883,PED00000358,SKU012,2,11.51,23.03
IT00000884,PED00000358,SKU003,3,3.69,11.06
IT00000885,PED00000359,SKU015,6,6.86,41.15
IT00000886,PED00000360,SKU010,1,14.88,14.88
IT00000887,PED00000360,SKU013,1,10.42,10.42
IT00000888,PED00000361,SKU013,1,10.88,10.88
IT00000889,PED00000361,SKU013,1,10.82,10.82
IT00000890,PED00000362,SKU014,1,7.2,7.2
IT00000891,PED00000362,SKU008,6,18.71,112.29
IT00000892,PED00000362,SKU014,6,7.23,43.37
IT00000893,PED00000362,SKU010,1,14.95,14.95
IT00000894,PED00000362,SKU012,3,11.6,34.8
IT00000895,PED00000363,SKU014,1,7.6,7.6
IT00000896,PED00000363,SKU014,1,7.73,7.73
IT00000897,PED00000363,SKU006,3,9.64,28.91
IT00000898,PED00000363,SKU008,2,19.11,38.23
IT00000899,PED00000363,SKU002,1,4.38,4.38
IT00000900,PED00000364,SKU015,2,7.15,14.29
IT00000901,PED00000364,SKU009,1,19.9,19.9
IT00000902,PED00000364,SKU002,1,4.27,4.27
IT00000903,PED00000364,SKU009,12,19.83,238.01
IT00000904,PED00000365,SKU002,2,4.29,8.58
IT00000905,PED00000365,SKU003,6,3.73,22.4
IT00000906,PED00000365,SKU007,3,12.54,37.62
IT00000907,PED00000366,SKU008,1,19.26,19.26
IT00000908,PED00000366,SKU014,1,7.56,7.56
IT00000909,PED00000366,SKU015,3,7.0,21.0
IT00000910,PED00000367,SKU014,2,7.3,14.6
IT00000911,PED00000367,SKU005,1,8.15,8.15
IT00000912,PED00000367,SKU002,1,4.24,4.24
IT00000913,PED00000368,SKU009,1,19.68,19.68
IT00000914,PED00000369,SKU014,2,7.23,14.47
IT00000915,PED00000370,SKU012,1,11.69,11.69
IT00000916,PED00000370,SKU009,12,19.15,229.81
IT00000917,PED00000370,SKU014,3,7.48,22.45
IT00000918,PED00000370,SKU014,1,7.34,7.34
IT00000919,PED00000371,SKU012,1,12.33,12.33
IT00000920,PED00000371,SKU003,6,3.89,23.32
IT00000921,PED00000372,SKU006,3,9.79,29.38
IT00000922,PED00000372,SKU009,3,19.47,58.4
IT00000923,PED00000372,SKU015,1,7.15,7.15
IT00000924,PED00000373,SKU012,2,12.37,24.75
IT00000925,PED00000374,SKU003,2,3.98,7.97
IT00000926,PED00000374,SKU011,6,17.2,103.22
IT00000927,PED00000374,SKU002,2,4.19,8.38
IT00000928,PED00000374,SKU001,1,6.51,6.51
IT00000929,PED00000374,SKU006,2,10.37,20.73
IT00000930,PED00000375,SKU012,2,12.13,24.26
IT00000931,PED00000376,SKU002,1,4.04,4.04
IT00000932,PED00000376,SKU011,3,16.52,49.55
IT00000933,PED00000377,SKU011,3,16.17,48.5
IT00000934,PED00000377,SKU003,1,3.63,3.63
IT00000935,PED00000378,SKU009,6,19.98,119.87
IT00000936,PED00000378,SKU014,3,7.22,21.65
IT00000937,PED00000379,SKU002,1,4.23,4.23
IT00000938,PED00000379,SKU011,1,16.6,16.6
IT00000939,PED00000379,SKU014,3,7.19,21.57
IT00000940,PED00000379,SKU002,2,4.14,8.29
IT00000941,PED00000380,SKU008,1,18.88,18.88
IT00000942,PED00000380,SKU006,2,10.38,20.76
IT00000943,PED00000380,SKU006,3,9.91,29.73
IT00000944,PED00000381,SKU010,2,15.04,30.07
IT00000945,PED00000381,SKU005,1,8.6,8.6
IT00000946,PED00000381,SKU002,2,4.1,8.2
IT00000947,PED00000381,SKU011,6,16.34,98.01
IT00000948,PED00000381,SKU002,6,4.27,25.64
IT00000949,PED00000382,SKU010,3,15.38,46.13
IT00000950,PED00000382,SKU010,1,15.38,15.38
IT00000951,PED00000382,SKU006,12,9.83,118.01
IT00000952,PED00000383,SKU002,2,4.13,8.26
IT00000953,PED00000383,SKU005,1,8.75,8.75
IT00000954,PED00000384,SKU005,2,8.76,17.52
IT00000955,PED00000384,SKU002,2,4.28,8.57
IT00000956,PED00000384,SKU014,1,7.33,7.33
IT00000957,PED00000385,SKU010,6,14.75,88.53
IT00000958,PED00000385,SKU010,1,14.17,14.17
IT00000959,PED00000386,SKU006,3,9.65,28.95
IT00000960,PED00000386,SKU010,2,14.84,29.67
IT00000961,PED00000386,SKU008,12,19.46,233.57
IT00000962,PED00000387,SKU011,6,17.24,103.43
IT00000963,PED00000387,SKU007,3,13.35,40.04
IT00000964,PED00000388,SKU009,6,20.51,123.08
IT00000965,PED00000388,SKU001,12,6.45,77.41
IT00000966,PED00000388,SKU009,6,19.18,115.06
IT00000967,PED00000389,SKU001,3,6.63,19.9
IT00000968,PED00000389,SKU012,1,12.49,12.49
IT00000969,PED00000389,SKU011,12,17.03,204.4
IT00000970,PED00000389,SKU015,6,7.03,42.16
IT00000971,PED00000390,SKU001,2,6.42,12.84
IT00000972,PED00000390,SKU006,12,9.74,116.87
IT00000973,PED00000391,SKU010,2,15.53,31.06
IT00000974,PED00000391,SKU015,6,7.0,41.99
IT00000975,PED00000391,SKU014,6,7.83,46.96
IT00000976,PED00000392,SKU012,1,11.73,11.73
IT00000977,PED00000392,SKU002,2,4.07,8.15
IT00000978,PED00000393,SKU005,2,8.83,17.67
IT00000979,PED00000393,SKU009,6,19.12,114.73
IT00000980,PED00000394,SKU004,1,7.61,7.61
IT00000981,PED00000395,SKU008,3,19.31,57.92
IT00000982,PED00000395,SKU006,3,10.18,30.53
IT00000983,PED00000396,SKU001,3,6.33,18.99
IT00000984,PED00000396,SKU011,6,16.38,98.3
IT00000985,PED00000397,SKU009,1,19.46,19.46
IT00000986,PED00000398,SKU012,2,11.52,23.04
IT00000987,PED00000399,SKU003,2,3.84,7.69
IT00000988,PED00000400,SKU009,2,19.01,38.02
IT00000989,PED00000400,SKU002,1,4.11,4.11
IT00000990,PED00000401,SKU008,1,19.1,19.1
IT00000991,PED00000401,SKU007,1,13.48,13.48
IT00000992,PED00000402,SKU006,3,9.99,29.96
IT00000993,PED00000402,SKU010,2,15.12,30.25
IT00000994,PED00000402,SKU004,2,7.57,15.15
IT00000995,PED00000403,SKU002,1,4.22,4.22
IT00000996,PED00000403,SKU006,1,9.87,9.87
IT00000997,PED00000404,SKU014,6,7.55,45.27
IT00000998,PED00000404,SKU006,6,9.85,59.09
IT00000999,PED00000404,SKU012,1,11.82,11.82
IT00001000,PED00000404,SKU008,2,19.72,39.43
IT00001001,PED00000405,SKU004,3,7.82,23.46
IT00001002,PED00000405,SKU011,2,16.52,33.04
IT00001003,PED00000405,SKU002,1,4.31,4.31
IT00001004,PED00000405,SKU007,2,12.76,25.52
IT00001005,PED00000405,SKU010,1,14.43,14.43
IT00001006,PED00000406,SKU014,1,7.66,7.66
IT00001007,PED00000406,SKU009,1,19.35,19.35
IT00001008,PED00000407,SKU004,12,7.67,92.05
IT00001009,PED00000407,SKU002,1,4.14,4.14
IT00001010,PED00000407,SKU010,12,14.64,175.66
IT00001011,PED00000408,SKU006,1,10.36,10.36
IT00001012,PED00000409,SKU010,2,15.37,30.74
IT00001013,PED00000409,SKU004,1,7.67,7.67
IT00001014,PED00000409,SKU011,6,16.92,101.5
IT00001015,PED00000410,SKU014,1,7.55,0.0
IT00001016,PED00000411,SKU003,1,3.7,3.7
IT00001017,PED00000412,SKU001,1,6.18,6.18
IT00001018,PED00000412,SKU014,3,7.16,21.47
IT00001019,PED00000413,SKU012,1,11.47,11.47
IT00001020,PED00000413,SKU013,2,10.84,21.68
IT00001021,PED00000414,SKU001,1,6.37,6.37
IT00001022,PED00000415,SKU015,6,6.82,40.92
IT00001023,PED00000415,SKU015,3,7.18,21.53
IT00001024,PED00000416,SKU002,6,4.24,25.46
IT00001025,PED00000416,SKU003,2,3.74,7.47
IT00001026,PED00000416,SKU003,3,3.67,11.0
IT00001027,PED00000416,SKU011,3,16.71,50.12
IT00001028,PED00000417,SKU001,6,6.81,40.86
IT00001029,PED00000418,SKU007,12,12.61,151.37
IT00001030,PED00000419,SKU013,3,10.51,31.52
IT00001031,PED00000419,SKU011,6,16.31,97.84
IT00001032,PED00000420,SKU013,3,11.17,33.51
IT00001033,PED00000420,SKU012,1,11.74,11.74
