pedido_id,cliente_id,loja_id,criado_em,status,subtotal,taxa_entrega,total,canal
PED00000259,CLI01695,LJ11,2025-09-05T17:07:14,PAGO,43.95,10.23,54.18,APP_ANDROID
PED00000260,CLI01229,LJ04,2025-09-05T23:18:46,PAGO,45.34,6.74,52.08,WEB
PED00000261,CLI00176,LJ01,2025-09-05T17:08:55,PAGO,62.09,11.52,73.61,APP_ANDROID
PED00000262,CLI00011,LJ05,2025-09-05T18:39:24,PAGO,22.98,8.53,31.51,APP_ANDROID
PED00000263,CLI00184,LJ06,2025-09-05T21:33:27,PAGO,77.99,11.81,89.8,APP_ANDROID
PED00000264,CLI00580,LJ05,2025-09-05T19:53:48,CANCELADO,130.69,10.97,141.66,WEB
PED00000265,CLI01304,LJ08,2025-09-05T10:12:09,PAGO,19.29,8.06,27.35,APP_ANDROID
PED00000266,CLI01453,LJ09,2025-09-05T17:29:31,PAGO,34.66,11.24,45.9,WEB
PED00000267,CLI01078,LJ10,2025-09-05T12:26:58,PAGO,69.09,5.74,74.83,APP_ANDROID
PED00000268,CLI00943,LJ12,2025-09-05T20:30:29,PAGO,66.55,11.63,78.18,WEB
PED00000269,CLI00433,LJ01,2025-09-05T22:41:18,PAGO,8.49,5.65,14.14,APP_ANDROID
PED00000270,CLI00183,LJ01,2025-09-05T23:13:10,PAGO,54.59,10.15,64.74,APP_ANDROID
PED00000271,CLI00736,LJ11,2025-09-05T11:53:23,PAGO,44.04,10.68,54.72,WEB
PED00000272,CLI00191,LJ01,2025-09-05T18:21:29,PAGO,98.67,8.34,107.01,APP_IOS
PED00000273,CLI01724,LJ04,2025-09-05T18:27:18,PAGO,55.55,6.78,62.33,APP_IOS
PED00000274,CLI00234,LJ12,2025-09-05T20:29:11,PAGO,57.39,10.67,68.06,APP_IOS
PED00000275,CLI01786,LJ11,2025-09-05T11:27:34,PAGO,30.67,10.21,40.88,WEB
PED00000276,CLI01415,LJ11,2025-09-05T21:43:25,PAGO,3.65,5.11,8.76,APP_IOS
PED00000277,CLI00986,LJ11,2025-09-05T12:41:15,PAGO,49.4,10.17,59.57,APP_ANDROID
PED00000278,CLI00041,LJ08,2025-09-05T19:15:12,PAGO,236.75,5.26,242.01,APP_ANDROID
PED00000279,CLI00475,LJ12,2025-09-05T10:33:01,PAGO,18.05,11.57,29.62,APP_ANDROID
PED00000280,CLI00043,LJ03,2025-09-05T14:46:12,PAGO,82.21,10.01,92.22,APP_ANDROID
PED00000281,CLI01481,LJ12,2025-09-05T16:26:53,CANCELADO,74.17,5.9,80.07,APP_IOS
PED00000282,CLI00321,LJ10,2025-09-05T17:06:50,PAGO,72.53,5.84,78.37,APP_IOS
PED00000283,CLI01608,LJ06,2025-09-05T22:02:49,PAGO,69.27,11.49,80.76,APP_ANDROID
PED00000284,CLI01997,LJ02,2025-09-05T22:39:39,PAGO,64.76,10.13,74.89,APP_IOS
PED00000285,CLI00686,LJ03,2025-09-05T11:54:12,PAGO,30.17,5.6,35.77,APP_ANDROID
PED00000286,CLI00739,LJ11,2025-09-05T20:15:09,PAGO,91.71,11.66,103.37,WEB
PED00000287,CLI01933,LJ01,2025-09-05T17:09:49,PAGO,47.69,9.42,57.11,WEB
PED00000288,CLI01993,LJ05,2025-09-05T16:25:56,PAGO,92.29,7.83,100.12,WEB
PED00000289,CLI01279,LJ10,2025-09-05T20:28:44,PAGO,87.79,6.5,94.29,WEB
PED00000290,CLI00698,LJ11,2025-09-05T12:01:01,PAGO,32.54,10.12,42.66,APP_ANDROID
PED00000291,CLI00726,LJ02,2025-09-05T10:48:41,CANCELADO,94.21,8.96,103.17,WEB
PED00000292,CLI01363,LJ09,2025-09-05T23:38:14,PAGO,77.3,6.73,84.03,APP_ANDROID
PED00000293,CLI01686,LJ06,2025-09-05T17:06:09,PAGO,80.52,6.85,87.37,APP_ANDROID
PED00000294,CLI01412,LJ08,2025-09-05T21:26:52,PAGO,78.47,9.86,88.33,APP_ANDROID
PED00000295,CLI01934,LJ09,2025-09-05T15:58:07,PAGO,27.86,11.94,39.8,APP_ANDROID
PED00000296,CLI01621,LJ03,2025-09-05T12:50:37,PAGO,116.88,8.17,125.05,APP_ANDROID
PED00000297,CLI01709,LJ12,2025-09-05T23:38:08,PAGO,80.05,10.6,90.65,WEB
PED00000298,CLI00477,LJ07,2025-09-05T15:34:02,PENDENTE,71.56,6.35,77.91,WEB
PED00000299,CLI01961,LJ10,2025-09-05T18:12:48,PAGO,61.28,7.24,68.52,WEB
PED00000300,CLI00697,LJ07,2025-09-05T12:26:01,PAGO,28.1,6.79,34.89,APP_IOS
PED00000301,CLI01390,LJ03,2025-09-05T10:39:20,PAGO,135.2,6.68,141.88,WEB
PED00000302,CLI01042,LJ09,2025-09-05T16:07:17,PAGO,29.43,6.88,36.31,WEB
PED00000303,CLI01563,LJ09,2025-09-05T20:50:08,PAGO,154.34,11.9,166.24,APP_IOS
PED00000304,CLI01969,LJ09,2025-09-05T17:02:00,PAGO,215.87,5.32,221.19,WEB
PED00000305,CLI00616,LJ02,2025-09-05T16:44:07,PAGO,384.33,11.86,396.19,WEB
PED00000306,CLI01357,LJ06,2025-09-05T15:13:29,PENDENTE,39.53,5.07,44.6,APP_IOS
PED00000307,CLI01562,LJ07,2025-09-05T18:05:50,PAGO,67.47,7.71,75.18,WEB
PED00000308,CLI00948,LJ06,2025-09-05T13:28:00,PAGO,26.03,6.34,32.37,WEB
PED00000309,CLI00480,LJ08,2025-09-05T15:02:17,PAGO,53.06,8.86,61.92,WEB
PED00000310,CLI00134,LJ10,2025-09-05T12:47:04,PAGO,159.09,11.18,170.27,APP_IOS
PED00000311,CLI01749,LJ06,2025-09-05T16:54:26,PAGO,126.97,7.21,134.18,APP_ANDROID
PED00000312,CLI01803,LJ10,2025-09-05T22:01:47,PAGO,38.63,5.17,43.8,WEB
PED00000313,CLI00507,LJ02,2025-09-05T17:15:21,PAGO,149.22,7.64,156.86,WEB
PED00000314,CLI00127,LJ08,2025-09-05T10:19:39,PAGO,15.76,10.95,26.71,APP_ANDROID
PED00000315,CLI00478,LJ10,2025-09-05T22:42:39,PAGO,26.44,10.48,36.92,APP_ANDROID
PED00000316,CLI00222,LJ02,2025-09-05T10:38:45,PAGO,99.95,5.96,105.91,APP_IOS
PED00000317,CLI01198,LJ07,2025-09-05T18:41:48,PAGO,95.77,6.01,101.78,APP_IOS
PED00000318,CLI00865,LJ06,2025-09-05T13:12:40,CANCELADO,213.89,7.35,221.24,APP_ANDROID
PED00000319,CLI00858,LJ06,2025-09-05T12:06:29,PAGO,57.35,6.44,63.79,APP_IOS
PED00000320,CLI00744,LJ01,2025-09-05T11:22:01,PAGO,19.06,10.36,29.42,APP_IOS
PED00000321,CLI00406,LJ05,2025-09-05T12:14:56,PAGO,14.52,5.15,19.67,APP_ANDROID
PED00000322,CLI01703,LJ11,2025-09-05T12:24:41,PAGO,6.87,7.59,14.46,APP_ANDROID
PED00000323,CLI01637,LJ10,2025-09-05T16:56:45,PAGO,6.69,8.73,15.42,WEB
PED00000324,CLI01303,LJ04,2025-09-05T10:48:39,PAGO,82.11,10.49,92.6,WEB
PED00000325,CLI01042,LJ07,2025-09-05T22:56:41,PAGO,58.86,11.69,70.55,APP_ANDROID
PED00000326,CLI01307,LJ10,2025-09-05T20:02:13,PAGO,85.24,11.55,96.79,APP_ANDROID
PED00000327,CLI00276,LJ02,2025-09-05T14:28:33,PAGO,95.95,5.17,101.12,APP_ANDROID
PED00000328,CLI00736,LJ02,2025-09-05T14:53:32,PAGO,22.65,6.75,29.4,WEB
PED00000329,CLI00391,LJ12,2025-09-05T19:08:54,PAGO,139.42,10.3,149.72,APP_IOS
PED00000330,CLI01559,LJ03,2025-09-05T23:25:14,PAGO,98.21,10.92,109.13,APP_ANDROID
PED00000331,CLI00430,LJ08,2025-09-05T17:54:35,PAGO,7.83,5.07,12.9,WEB
PED00000332,CLI00462,LJ07,2025-09-05T16:43:48,PAGO,114.51,8.98,123.49,WEB
PED00000333,CLI00781,LJ04,2025-09-05T16:04:34,PAGO,26.37,9.72,36.09,APP_IOS
PED00000334,CLI00055,LJ03,2025-09-05T13:04:58,PENDENTE,26.86,6.2,33.06,APP_ANDROID
PED00000335,CLI00265,LJ09,2025-09-05T16:30:47,PAGO,93.2,11.94,105.14,APP_ANDROID
PED00000336,CLI01239,LJ04,2025-09-05T18:21:58,PAGO,65.27,7.43,72.7,WEB
PED00000337,CLI01256,LJ03,2025-09-05T16:15:11,PAGO,68.69,6.92,75.61,WEB
PED00000338,CLI01430,LJ12,2025-09-05T21:57:13,CANCELADO,35.49,10.46,45.95,APP_ANDROID
PED00000339,CLI00924,LJ03,2025-09-05T14:13:32,PAGO,50.74,7.67,58.41,WEB
PED00000340,CLI00813,LJ01,2025-09-05T10:16:07,PAGO,49.42,5.48,54.9,WEB
PED00000341,CLI00288,LJ08,2025-09-05T23:17:53,PAGO,130.05,10.0,140.05,WEB
PED00000342,CLI01427,LJ01,2025-09-05T23:40:51,PAGO,135.11,11.5,146.61,APP_ANDROID
PED00000343,CLI00188,LJ01,2025-09-05T16:01:00,PAGO,17.26,5.68,22.94,WEB
PED00000344,CLI00091,LJ07,2025-09-05T18:06:52,PAGO,106.96,5.1,112.06,WEB
PED00000345,CLI00436,LJ08,2025-09-05T13:04:42,PAGO,36.28,11.46,47.74,WEB
PED00000346,CLI01229,LJ06,2025-09-05T20:44:24,PAGO,143.34,8.52,151.86,WEB
PED00000347,CLI00044,LJ10,2025-09-05T22:57:07,PAGO,25.6,6.67,32.27,WEB
PED00000348,CLI01514,LJ06,2025-09-05T12:17:20,PAGO,88.48,6.44,94.92,APP_IOS
PED00000349,CLI01642,LJ11,2025-09-05T21:46:14,PAGO,34.15,6.35,40.5,WEB
PED00000350,CLI00258,LJ02,2025-09-05T12:37:35,PAGO,59.43,9.45,68.88,APP_ANDROID
PED00000351,CLI00164,LJ06,2025-09-05T16:24:10,PAGO,135.7,10.33,146.03,APP_ANDROID
PED00000352,CLI01219,LJ09,2025-09-05T12:35:46,PAGO,46.09,10.0,56.09,APP_IOS
PED00000353,CLI00009,LJ01,2025-09-06T23:32:46,PAGO,37.43,9.49,46.92,WEB
PED00000354,CLI01888,LJ02,2025-09-06T16:59:36,PAGO,68.67,7.7,76.37,APP_ANDROID
PED00000355,CLI00979,LJ01,2025-09-06T23:23:40,PAGO,48.32,8.19,56.51,WEB
PED00000356,CLI01234,LJ10,2025-09-06T20:53:10,PAGO,197.57,6.16,203.73,APP_ANDROID
PED00000357,CLI01026,LJ09,2025-09-06T20:56:24,PAGO,81.63,10.24,91.87,WEB
PED00000358,CLI00014,LJ03,2025-09-06T23:31:00,PAGO,60.29,6.27,66.56,APP_IOS
PED00000359,CLI00381,LJ04,2025-09-06T10:47:11,PAGO,41.15,11.39,52.54,APP_IOS
PED00000360,CLI00164,LJ05,2025-09-06T11:24:07,PAGO,25.3,10.26,35.56,APP_IOS
PED00000361,CLI00199,LJ04,2025-09-06T18:50:00,PAGO,21.7,7.6,29.3,APP_ANDROID
PED00000362,CLI01928,LJ06,2025-09-06T20:25:24,PAGO,212.61,8.16,220.77,WEB
PED00000363,CLI01055,LJ07,2025-09-06T20:12:00,PENDENTE,86.85,11.59,98.44,APP_ANDROID
PED00000364,CLI01504,LJ07,2025-09-06T14:38:12,PAGO,276.47,11.27,287.74,APP_IOS
PED00000365,CLI00494,LJ04,2025-09-06T13:10:48,CANCELADO,68.6,6.8,75.4,APP_ANDROID
PED00000366,CLI01949,LJ11,2025-09-06T11:42:08,CANCELADO,47.82,7.64,55.46,WEB
PED00000367,CLI01522,LJ12,2025-09-06T21:24:41,PAGO,26.99,6.32,33.31,APP_IOS
PED00000368,CLI01748,LJ06,2025-09-06T16:36:47,PAGO,19.68,7.97,27.65,APP_ANDROID
PED00000369,CLI01065,LJ11,2025-09-06T19:37:14,PAGO,14.47,11.6,26.07,APP_IOS
PED00000370,CLI00302,LJ10,2025-09-06T14:09:47,PAGO,271.29,11.77,283.06,APP_IOS
PED00000371,CLI00313,LJ12,2025-09-06T13:54:46,CANCELADO,35.65,7.09,42.74,WEB
PED00000372,CLI01869,LJ03,2025-09-06T10:35:25,PAGO,94.93,7.76,102.69,APP_IOS
PED00000373,CLI01741,LJ12,2025-09-06T14:29:41,PAGO,24.75,6.47,31.22,WEB
PED00000374,CLI00742,LJ12,2025-09-06T23:36:06,PAGO,146.81,9.39,156.2,APP_ANDROID
PED00000375,CLI00494,LJ07,2025-09-06T17:19:44,PAGO,24.26,10.57,34.83,WEB
PED00000376,CLI01772,LJ11,2025-09-06T16:17:40,PAGO,53.59,5.16,58.75,WEB
PED00000377,CLI00561,LJ12,2025-09-06T21:06:50,PAGO,52.13,11.36,63.49,WEB
PED00000378,CLI00807,LJ09,2025-09-06T23:34:50,PAGO,141.52,10.27,151.79,WEB
PED00000379,CLI01766,LJ10,2025-09-06T21:11:00,PAGO,50.69,8.81,59.5,APP_ANDROID
PED00000380,CLI00509,LJ05,2025-09-06T10:33:57,PAGO,69.37,9.82,79.19,WEB
PED00000381,CLI00076,LJ04,2025-09-06T12:19:54,PAGO,170.52,11.58,182.1,APP_IOS
PED00000382,CLI01290,LJ12,2025-09-06T14:40:44,PAGO,179.52,5.18,184.7,WEB
PED00000383,CLI00256,LJ09,2025-09-06T11:43:35,PAGO,17.01,6.92,23.93,APP_IOS
PED00000384,CLI00776,LJ02,2025-09-06T22:59:07,PAGO,33.42,5.69,39.11,APP_IOS
PED00000385,CLI00371,LJ06,2025-09-06T22:47:43,PENDENTE,102.7,8.59,111.29,APP_IOS
PED00000386,CLI00776,LJ10,2025-09-06T21:17:03,CANCELADO,292.19,8.52,300.71,APP_ANDROID
PED00000387,CLI01951,LJ07,2025-09-06T18:45:56,CANCELADO,143.47,9.44,152.91,APP_IOS
PED00000388,CLI01495,LJ04,2025-09-06T11:10:36,PAGO,315.55,8.48,324.03,WEB
PED00000389,CLI01430,LJ02,2025-09-06T16:00:39,PAGO,278.95,5.3,284.25,APP_ANDROID
PED00000390,CLI01851,LJ04,2025-09-06T12:04:23,PAGO,129.71,9.75,139.46,WEB
PED00000391,CLI00595,LJ05,2025-09-06T17:18:16,PAGO,120.01,11.25,131.26,APP_ANDROID
PED00000392,CLI01261,LJ08,2025-09-06T15:19:22,PAGO,19.88,8.7,28.58,APP_IOS
PED00000393,CLI00015,LJ03,2025-09-06T22:42:16,PAGO,132.4,8.07,140.47,APP_ANDROID
PED00000394,CLI01531,LJ07,2025-09-06T10:22:56,PAGO,7.61,7.95,15.56,APP_ANDROID
PED00000395,CLI01365,LJ04,2025-09-06T17:42:17,PAGO,88.45,7.8,96.25,WEB
PED00000396,CLI00270,LJ02,2025-09-06T11:50:01,PAGO,117.29,9.18,126.47,APP_IOS
PED00000397,CLI00578,LJ08,2025-09-06T11:48:27,PAGO,19.46,5.81,25.27,APP_ANDROID
PED00000398,CLI01365,LJ07,2025-09-06T13:30:45,PAGO,23.04,11.95,34.99,WEB
PED00000399,CLI00470,LJ02,2025-09-06T12:25:02,PAGO,7.69,5.64,13.33,APP_IOS
PED00000400,CLI00628,LJ12,2025-09-06T20:14:14,PAGO,42.13,7.46,49.59,APP_ANDROID
PED00000401,CLI00373,LJ01,2025-09-06T10:03:42,PAGO,32.58,7.55,40.13,APP_ANDROID
PED00000402,CLI01399,LJ09,2025-09-06T22:55:08,PAGO,75.36,5.74,81.1,WEB
PED00000403,CLI00085,LJ10,2025-09-06T20:52:12,PAGO,14.09,10.33,24.42,WEB
PED00000404,CLI00262,LJ04,2025-09-06T16:35:45,PAGO,155.61,8.53,164.14,APP_IOS
PED00000405,CLI01427,LJ03,2025-09-06T14:02:36,PAGO,100.76,6.12,106.88,APP_IOS
PED00000406,CLI01801,LJ09,2025-09-06T17:32:45,PAGO,27.01,8.73,35.74,APP_ANDROID
PED00000407,CLI01930,LJ05,2025-09-06T12:17:55,PAGO,271.85,11.62,283.47,WEB
PED00000408,CLI00837,LJ10,2025-09-06T14:20:03,PAGO,10.36,6.24,16.6,APP_IOS
PED00000409,CLI01480,LJ12,2025-09-06T21:24:41,PAGO,139.91,6.09,146.0,APP_IOS
PED00000410,CLI00755,LJ03,2025-09-06T17:05:31,PAGO,7.55,11.6,19.15,APP_IOS
PED00000411,CLI00636,LJ03,2025-09-06T12:52:25,PAGO,3.7,11.36,15.06,APP_ANDROID
PED00000412,CLI00282,LJ12,2025-09-06T22:51:00,PAGO,27.65,6.74,34.39,APP_IOS
PED00000413,CLI01623,LJ01,2025-09-06T22:06:34,PAGO,33.15,6.14,39.29,APP_ANDROID
PED00000414,CLI00115,LJ09,2025-09-06T21:17:40,PAGO,6.37,8.58,14.95,APP_ANDROID
PED00000415,CLI00050,LJ04,2025-09-06T16:24:09,PAGO,62.45,8.44,70.89,APP_IOS
PED00000416,CLI00732,LJ02,2025-09-06T19:21:07,PAGO,94.05,7.01,101.06,APP_IOS
PED00000417,CLI01356,LJ06,2025-09-06T14:51:58,PAGO,40.86,10.44,51.3,APP_IOS
PED00000418,CLI00915,LJ12,2025-09-06T22:50:30,PAGO,151.37,5.63,157.0,APP_IOS
PED00000419,CLI00723,LJ06,2025-09-06T17:27:30,PAGO,129.36,8.85,138.21,WEB
PED00000420,CLI01099,LJ04,2025-09-06T16:05:37,PAGO,45.25,6.42,51.67,APP_IOS
PED00000421,CLI01962,LJ03,2025-09-06T11:03:58,PAGO,89.28,5.82,95.1,WEB
PED00000422,CLI01502,LJ01,2025-09-06T21:27:23,PAGO,15.4,11.09,26.49,APP_IOS
PED00000423,CLI00162,LJ04,2025-09-06T11:00:36,PAGO,36.04,8.29,44.33,WEB
PED00000424,CLI00588,LJ02,2025-09-06T12:03:56,PAGO,61.95,11.43,73.38,WEB
PED00000425,CLI00868,LJ03,2025-09-06T14:05:33,PAGO,141.5,5.38,146.88,APP_ANDROID
PED00000426,CLI00553,LJ02,2025-09-06T11:04:23,PAGO,96.47,6.88,103.35,WEB
PED00000427,CLI00094,LJ01,2025-09-06T15:05:19,PAGO,132.37,11.82,144.19,WEB
PED00000428,CLI00835,LJ12,2025-09-06T18:06:32,PAGO,44.6,11.08,55.68,APP_IOS
PED00000429,CLI01398,LJ08,2025-09-06T11:56:40,PAGO,58.75,9.56,68.31,APP_ANDROID
PED00000430,CLI00695,LJ05,2025-09-06T15:39:54,CANCELADO,35.3,6.46,41.76,WEB
PED00000431,CLI01243,LJ02,2025-09-06T12:36:40,PENDENTE,6.74,8.83,15.57,APP_IOS
PED00000432,CLI00643,LJ03,2025-09-06T14:10:04,PAGO,23.14,6.79,29.93,APP_ANDROID
PED00000433,CLI01925,LJ02,2025-09-06T19:31:02,PAGO,88.24,9.37,97.61,APP_ANDROID
PED00000434,CLI01037,LJ08,2025-09-06T14:56:56,PENDENTE,16.98,9.9,26.88,WEB
PED00000435,CLI00596,LJ07,2025-09-06T12:36:25,PAGO,52.32,10.73,63.05,APP_IOS
PED00000436,CLI01879,LJ07,2025-09-06T22:27:12,PAGO,118.64,9.92,128.56,APP_ANDROID
PED00000437,CLI00079,LJ09,2025-09-06T12:30:09,PAGO,118.6,8.01,126.61,APP_ANDROID
PED00000438,CLI01778,LJ01,2025-09-06T22:43:27,PAGO,22.97,11.25,34.22,APP_IOS
PED00000439,CLI01833,LJ07,2025-09-06T15:48:19,PAGO,37.0,7.48,44.48,WEB
PED00000440,CLI01149,LJ10,2025-09-06T13:04:46,PAGO,77.5,11.54,89.04,APP_ANDROID
PED00000441,CLI01623,LJ11,2025-09-06T16:16:33,PAGO,294.13,6.34,300.47,WEB
PED00000442,CLI00759,LJ06,2025-09-06T10:19:57,PAGO,76.42,8.21,84.63,APP_ANDROID
PED00000443,CLI01112,LJ07,2025-09-06T16:18:54,PAGO,80.64,9.55,90.19,WEB
PED00000444,CLI01017,LJ12,2025-09-06T22:39:59,PAGO,109.01,6.37,115.38,APP_ANDROID
PED00000445,CLI01982,LJ08,2025-09-06T16:58:52,PAGO,45.23,10.57,55.8,APP_ANDROID
PED00000446,CLI01844,LJ07,2025-09-06T10:00:01,PAGO,25.71,11.95,37.66,APP_IOS
PED00000447,CLI00395,LJ10,2025-09-06T20:25:53,PAGO,116.25,9.42,125.67,APP_ANDROID
PED00000448,CLI01715,LJ09,2025-09-06T12:20:13,PAGO,19.68,5.19,24.87,WEB
PED00000449,CLI01172,LJ07,2025-09-06T10:47:46,PAGO,144.94,8.75,153.69,APP_IOS
PED00000450,CLI01578,LJ05,2025-09-06T20:03:17,PAGO,19.65,5.72,25.37,APP_ANDROID
PED00000451,CLI00220,LJ03,2025-09-06T14:16:57,PAGO,15.51,7.74,23.25,APP_ANDROID
PED00000452,CLI00151,LJ08,2025-09-06T20:04:13,PAGO,33.16,6.25,39.41,WEB
PED00000453,CLI00241,LJ06,2025-09-06T15:30:39,PAGO,62.25,6.35,68.6,APP_IOS
PED00000454,CLI01049,LJ03,2025-09-06T13:55:23,PAGO,79.23,8.37,87.6,APP_IOS
PED00000455,CLI01336,LJ05,2025-09-06T17:47:51,PAGO,100.09,6.97,107.06,APP_ANDROID
PED00000456,CLI00340,LJ04,2025-09-06T21:31:27,PAGO,24.19,8.97,33.16,APP_ANDROID
PED00000457,CLI00921,LJ03,2025-09-06T10:32:16,PAGO,84.96,6.26,91.22,APP_ANDROID
PED00000458,CLI00733,LJ04,2025-09-06T11:13:42,PAGO,9.72,5.08,14.8,APP_ANDROID
PED00000459,CLI01841,LJ04,2025-09-06T18:04:24,PAGO,99.87,9.7,109.57,WEB
PED00000460,CLI01398,LJ07,2025-09-06T15:52:20,PAGO,39.65,7.95,47.6,APP_IOS
PED00000461,CLI01211,LJ07,2025-09-06T13:36:01,PAGO,46.75,8.69,55.44,APP_ANDROID
PED00000462,CLI00963,LJ02,2025-09-06T23:51:26,PAGO,21.46,7.75,29.21,WEB
PED00000463,CLI01739,LJ11,2025-09-06T11:53:23,CANCELADO,7.51,5.74,13.25,APP_ANDROID
PED00000464,CLI01765,LJ12,2025-09-06T21:27:14,PAGO,42.71,8.76,51.47,APP_IOS
PED00000465,CLI00532,LJ01,2025-09-06T11:03:19,PAGO,55.63,8.22,63.85,APP_IOS
PED00000466,CLI01543,LJ10,2025-09-06T23:57:26,PAGO,104.19,6.85,111.04,APP_ANDROID
PED00000467,CLI01144,LJ04,2025-09-06T20:41:47,PAGO,80.01,6.46,86.47,WEB
PED00000468,CLI01759,LJ06,2025-09-06T22:19:45,PAGO,19.16,11.42,30.58,APP_ANDROID
PED00000469,CLI00416,LJ07,2025-09-06T13:04:17,PAGO,138.45,6.87,145.32,APP_ANDROID
PED00000470,CLI00721,LJ05,2025-09-06T11:59:35,PAGO,17.22,5.68,22.9,WEB
PED00000471,CLI00398,LJ05,2025-09-06T13:25:11,PAGO,56.71,6.54,63.25,APP_IOS
PED00000472,CLI00489,LJ02,2025-09-06T18:06:17,PAGO,64.59,6.43,71.02,WEB
PED00000473,CLI01503,LJ01,2025-09-06T11:11:32,CANCELADO,24.37,5.99,30.36,APP_IOS
PED00000474,CLI01365,LJ08,2025-09-06T16:21:01,PAGO,17.92,9.08,27.0,APP_ANDROID
PED00000475,CLI00225,LJ01,2025-09-06T23:01:36,PAGO,26.21,10.63,36.84,APP_ANDROID
PED00000476,CLI01118,LJ05,2025-09-06T20:31:16,PAGO,9.74,8.62,18.36,WEB
PED00000477,CLI00231,LJ05,2025-09-06T20:33:46,PAGO,78.63,5.99,84.62,APP_ANDROID
PED00000478,CLI00737,LJ04,2025-09-06T21:05:12,CANCELADO,86.66,11.91,98.57,WEB
PED00000479,CLI00359,LJ05,2025-09-06T20:22:56,PAGO,78.17,11.78,89.95,APP_ANDROID
PED00000480,CLI01022,LJ11,2025-09-06T12:29:43,PAGO,83.59,10.84,94.43,APP_IOS
PED00000481,CLI01800,LJ05,2025-09-07T22:54:32,PAGO,178.32,5.22,183.54,APP_ANDROID
PED00000482,CLI00866,LJ07,2025-09-07T11:57:16,CANCELADO,75.5,8.88,84.38,APP_ANDROID
PED00000483,CLI00625,LJ02,2025-09-07T14:36:59,PAGO,44.17,7.19,51.36,WEB
PED00000484,CLI00726,LJ07,2025-09-07T17:26:26,PAGO,111.49,11.14,122.63,APP_IOS
PED00000485,CLI00258,LJ07,2025-09-07T20:00:29,PAGO,210.19,5.43,215.62,WEB
PED00000486,CLI01515,LJ12,2025-09-07T10:44:13,PAGO,143.29,10.64,153.93,WEB
PED00000487,CLI00138,LJ01,2025-09-07T12:38:56,PAGO,7.52,8.54,16.06,APP_ANDROID
PED00000488,CLI00615,LJ07,2025-09-07T17:11:52,PAGO,106.53,8.58,115.11,WEB
PED00000489,CLI00984,LJ05,2025-09-07T14:42:06,PENDENTE,27.12,7.97,35.09,APP_IOS
PED00000490,CLI01156,LJ07,2025-09-07T10:37:19,PAGO,80.78,11.87,92.65,APP_ANDROID
PED00000491,CLI00432,LJ06,2025-09-07T21:33:24,PAGO,7.77,7.38,15.15,WEB
PED00000492,CLI00571,LJ11,2025-09-07T14:59:25,PAGO,125.88,9.07,134.95,WEB
PED00000493,CLI00139,LJ01,2025-09-07T10:54:46,PAGO,8.55,7.27,15.82,APP_IOS
PED00000494,CLI00216,LJ03,2025-09-07T21:57:24,PAGO,41.43,10.34,51.77,WEB
PED00000495,CLI01892,LJ03,2025-09-07T15:06:44,PAGO,32.01,6.77,38.78,APP_ANDROID
PED00000496,CLI00413,LJ12,2025-09-07T12:27:52,PAGO,46.72,7.86,54.58,WEB
PED00000497,CLI00380,LJ11,2025-09-07T21:58:46,PAGO,48.02,8.91,56.93,APP_IOS
PED00000498,CLI00876,LJ11,2025-09-07T16:55:04,PAGO,19.14,6.61,25.75,WEB
PED00000499,CLI00459,LJ05,2025-09-07T23:16:24,PAGO,7.34,8.74,16.08,APP_IOS
PED00000500,CLI00640,LJ07,2025-09-07T19:03:34,PAGO,118.9,9.57,128.47,APP_IOS
PED00000501,CLI00411,LJ06,2025-09-07T22:03:08,PAGO,208.91,7.42,216.33,APP_IOS
PED00000502,CLI01818,LJ09,2025-09-07T17:08:17,PAGO,38.37,8.02,46.39,APP_ANDROID
PED00000503,CLI00044,LJ01,2025-09-07T10:49:50,PAGO,27.7,10.36,38.06,WEB
PED00000504,CLI01126,LJ03,2025-09-07T11:28:07,PAGO,123.65,11.11,134.76,APP_IOS
PED00000505,CLI00117,LJ03,2025-09-07T17:11:18,PAGO,115.31,5.86,121.17,APP_IOS
PED00000506,CLI00422,LJ08,2025-09-07T21:47:52,PAGO,91.43,5.38,96.81,APP_ANDROID
PED00000507,CLI00573,LJ02,2025-09-07T13:58:08,PAGO,55.32,5.25,60.57,APP_IOS
PED00000508,CLI01952,LJ02,2025-09-07T10:31:53,PAGO,20.07,8.47,28.54,APP_ANDROID
PED00000509,CLI00460,LJ04,2025-09-07T16:11:42,PAGO,8.72,11.56,20.28,WEB
PED00000510,CLI01890,LJ05,2025-09-07T22:48:37,PAGO,70.93,7.99,78.92,WEB
PED00000511,CLI01654,LJ02,2025-09-07T18:24:46,CANCELADO,83.72,11.72,95.44,APP_ANDROID
PED00000512,CLI01528,LJ04,2025-09-07T12:58:00,PAGO,47.56,9.61,57.17,WEB
PED00000513,CLI00255,LJ05,2025-09-07T19:42:20,PAGO,164.86,11.28,176.14,WEB
PED00000514,CLI00903,LJ03,2025-09-07T14:49:50,PAGO,157.72,5.29,163.01,WEB
PED00000515,CLI01998,LJ05,2025-09-07T10:43:54,PAGO,15.76,8.58,24.34,APP_IOS
PED00000516,CLI01699,LJ11,2025-09-07T16:04:41,PAGO,130.21,7.62,137.83,APP_ANDROID
PED00000517,CLI00755,LJ01,2025-09-07T14:59:09,CANCELADO,14.62,10.01,24.63,WEB
